Place ID,Name,Latitude,Longitude,Address,Rating,Ratings count,Price range
ChIJuQ_8IykjxFQRYVwPr2_Tmxo,McMenamins Roseburg Station Pub & Brewery,43.2091667,-123.3483333,"6M52+MM Roseburg, OR, USA",4.1,519,2
ChIJ6UKK0SMjxFQR9iSwyK5BPZU,Subway (Diamond Lk Blvd),43.2131088,-123.3337798,"6M78+6F Roseburg, OR, USA",3.9,118,1
ChIJ-YgZjW0dxFQRhaUOEHBlRe0,Subway,43.3867597,-123.342399,"9MP5+P2 Sutherlin, OR, USA",3.7,245,1
ChIJcxwOaretxlQR5hzREZ-o3jY,Subway,43.53947669999999,-123.288713,"GPQ6+QG Oakland, OR, USA",3.5,33,1
ChIJtelbY9QixFQRHFNoSHACKho,Subway (Harvard Ave),43.2141404,-123.3602762,"6J7Q+MV Roseburg, OR, USA",4.0,103,1
ChIJo5pxWrcixFQRm1x7xC0_u5U,Starbucks,43.23040400000001,-123.370765,"6JJH+5M Roseburg, OR, USA",4.2,399,2
ChIJw7W_Veo7xFQR2Z_H5Eb1KpE,Subway,43.1447447,-123.3826176,"4JV8+VX Roseburg, OR, USA",4.0,137,1
ChIJF193Jt0ixFQRxhJ9ZKnQ1rA,Little Caesars Pizza,43.22349,-123.34674,"6MF3+98 Roseburg, OR, USA",4.1,495,1
ChIJiVlIphI5xFQRKPOtiyJnJw8,Subway,43.12114469999999,-123.4176481,"4HCJ+FW Winston, OR, USA",4.2,153,1
ChIJ49nhW6-89YcRhLMNp6OcBek,Taco Time,43.21364,-123.35865,"6J7R+FG Roseburg, OR, USA",4.0,638,1
ChIJcxwOaretxlQRJ0ZoLywswiw,Denny's,43.5394421,-123.2887696,"GPQ6+QF Oakland, OR, USA",3.5,170,1
ChIJ77mgkZ2mxlQRx7b4VaIGdpA,Papa Murphy's | Take 'N' Bake Pizza,43.2279429,-123.3535923,"6JHW+5H Roseburg, OR, USA",4.5,275,1
ChIJoRefi4CnxlQRhUfpTEPd3Wg,Creekside Gas & Grill,43.3882432,-123.314233,"9MQP+78 Sutherlin, OR, USA",4.4,159,2
ChIJCXBqWrcixFQRFFYfw9GM34g,Panda Express,43.2306501,-123.3709582,"6JJH+7J Roseburg, OR, USA",3.9,505,1
ChIJNc6ag0ycMYYR_a34_srGHlk,Subway,32.8053127,-93.0560769,"RW4V+4H Homer, LA, USA",4.1,90,1
ChIJyZQiIQZfMYYRP-C6fpPo2Ck,Subway,32.9968956,-93.4638153,"XGWP+QF Springhill, LA, USA",4.4,87,1
ChIJs0PUehe7MYYRlmQIvCIqMzE,Subway,32.55931629999999,-92.91422130000001,"H35P+P8 Arcadia, LA, USA",3.9,81,1
ChIJ5b1iOt0wMYYR0r4WDMvWjf8,Subway,32.5552794,-93.6125282,"H94P+4X Haughton, LA, USA",4.1,192,1
ChIJWdwmiGYSMYYR59BVRHAu7Fw,Subway,32.6219334,-93.2741487,"JPCG+Q8 Minden, LA, USA",4.2,181,1
ChIJSYWR_YQNMYYRWY9lnIgJWtA,Ol West BBQ,32.62263449999999,-93.2504343,"JPFX+3R Minden, LA, USA",4.4,270,2
ChIJa8Zc6AdfMYYR-T-YpDr9ZvU,Panda Garden,32.9965515,-93.46074670000002,"XGWQ+JP Springhill, LA, USA",4.1,108,2
ChIJJTVUfsoTMYYREvQZeaep44g,Louisiana Fried Chicken,32.6070775,-93.3013258,"JM4X+RF Minden, LA, USA",4.3,206,1
ChIJ8RAcqoYNMYYR71hXG6UsNzM,Sonic Drive-In,32.62512379999999,-93.2534321,"JPGW+2J Minden, LA, USA",4.1,547,1
ChIJMfsEMkcSMYYRy9JqVAX58tE,Friendz,32.6092948,-93.2833404,"JP58+PM Minden, LA, USA",4.6,58,1
ChIJrR3OlLt2IocRhS_nkvutSR4,El Pinto Restaurant,35.205904,-106.612426,"694Q+92 Albuquerque, NM, USA",4.2,4190,2
ChIJG3e-UIVzIocRrg0pxEZ5IrU,Sadie's of New Mexico,35.1476668,-106.6384645,"49X6+3J Los Ranchos de Albuquerque, NM, USA",4.4,4106,2
ChIJjaFVHE90IocROeWgLic1bI8,Twisters Burgers and Burritos,35.1655467,-106.589636,"5C86+64 Albuquerque, NM, USA",4.2,181,1
ChIJb8h4pAZ0IocRrtKMLEVw2c0,Farm & Table,35.18341599999999,-106.623744,"59MG+9G Albuquerque, NM, USA",4.5,736,2
ChIJD1haQmhxIocRKs_QDw10Jsc,Auntie Anne's,35.1972781,-106.6566554,"58WV+W8 Albuquerque, NM, USA",4.1,22,1
ChIJD1haQmhxIocR5HNQH1JNOdQ,China Wok,35.1987393,-106.6570047,"58XV+F5 Albuquerque, NM, USA",2.2,44,1
ChIJ5yHNhvl0IocRzO75jN-FiHQ,Twin Peaks Restaurant,35.146395,-106.591258,"4CW5+HF Albuquerque, NM, USA",4.4,2183,2
ChIJcdKbbPl0IocRu8ni1YqcOkg,Texas Roadhouse,35.146871,-106.589123,"4CW6+P9 Albuquerque, NM, USA",4.5,4353,2
ChIJv7Fs8tIKIocRtKQ7yG3k7g4,Sbarro,35.1071051,-106.5702173,"4C4H+RW Albuquerque, NM, USA",3.4,23,1
ChIJ8Z4-WP50IocR5GjyNq_pdi8,Budai,35.149597,-106.5847644,"4CX8+R3 Albuquerque, NM, USA",4.2,238,2
ChIJv7Fs8tIKIocRYkFZrPfaFpo,Auntie Anne's,35.1071051,-106.5702173,"4C4H+RW Albuquerque, NM, USA",2.9,13,1
ChIJE9zAGCBzIocRIjz1WJIETac,Subway,35.1180816,-106.674698,"489G+64 Albuquerque, NM, USA",4.2,73,1
ChIJjaFVHE90IocR0NVrk91zAc4,Hello Deli,35.1655583,-106.5905871,"5C85+6Q Albuquerque, NM, USA",4.6,509,1
ChIJ8a-WLVd4IocRDn05rJFIl0I,Subway,35.3199176,-106.5720474,"8C9H+X5 Bernalillo, NM, USA",3.0,68,1
