Place ID,Name,Latitude,Longitude,Address,Rating,Ratings count,Price range
ChIJky3Wu6cbeogRir7V9EOdfyI,Texas Roadhouse,37.075752,-88.68319,"38G8+8P Paducah, KY, USA",4.4,2383,2
ChIJ5VhyfgobeogR1jr8SO9_MN8,Logan's Roadhouse,37.0766144,-88.6889751,"38G6+JC Paducah, KY, USA",3.8,804,2
ChIJ4wjFW3dRd4gRalnGh43HlL8,Subway,37.4173052,-88.8741038,"C48G+W9 Vienna, IL, USA",4.0,143,1
ChIJf-QUHUY6d4gRhfodTo9dCkU,17th Street Barbecue,37.74550120000001,-88.96588179999998,"P2WM+6J Marion, IL, USA",4.3,1362,2
ChIJKXNBU28DeogRKB0S3j0BOGg,Subway,37.1461765,-88.72089720000002,"47WH+FJ Metropolis, IL, USA",4.0,104,1
ChIJ218a0WJld4gRj8a2pXGvD0k,Subway,37.4648183,-89.22227640000001,"FQ7H+W3 Anna, IL, USA",4.3,137,1
ChIJx43sUncaeogRbYI5iM_7Nkk,Little Caesars Pizza,37.06390800000001,-88.63804999999998,"3976+HQ Paducah, KY, USA",3.8,515,1
ChIJ3Rt-7Uw6d4gR_8D6ZPi3Ki8,Fujiyama Japanese Steakhouse,37.7409653,-88.96777940000003,"P2RJ+9V Marion, IL, USA",4.3,270,2
ChIJNfGfI3M6d4gRvHYJvjggp6k,Subway,37.7389119,-88.946308,"P3Q3+HF Marion, IL, USA",4.2,95,1
ChIJveDauoMaeogR9yG2w5__lDY,Pizza Inn Buffet,37.082565,-88.637412,"39M7+22 Paducah, KY, USA",4.5,1773,1
ChIJ36s0ip8wd4gR221frAPO8C0,Little Caesars Pizza,37.73929,-88.94171000000001,"P3Q5+P8 Marion, IL, USA",4.0,187,1
ChIJpQsMdaAbeogRECgHgo3Cn6U,Olive Garden Italian Restaurant,37.0749206,-88.68972009999997,"38F6+X4 Paducah, KY, USA",4.2,1686,2
ChIJEYAgygYbeogRleIX44YMKkA,Outback Steakhouse,37.07981989999999,-88.67980190000002,"38HC+W3 Paducah, KY, USA",4.0,1236,2
ChIJXdn2LD06d4gR6O6dtjTyB6g,Cracker Barrel Old Country Store,37.7304247,-88.96150870000002,"P2JQ+59 Marion, IL, USA",4.3,2433,2
ChIJh3okqigaeogRR4iQ0hZ3duk,Papa John's Pizza,37.0373829,-88.66382349999998,"28PP+XF Paducah, KY, USA",4.1,113,1
ChIJ6WYSK00QeogRE2yHbeCW7j8,Doe's Eat Place,37.0876432,-88.5952472,"3CQ3+3W Paducah, KY, USA",4.4,873,2
ChIJjYhxaYzKIYcRFHWRp4G46Jw,Socorro Springs Restaurant,34.070043299999995,-106.89257659999998,"34C4+2X Socorro, NM, USA",3.9,691,2
ChIJZ8N5W7_KIYcRWhYkdZwpl-s,Bodega Burger Co. & Lounge,34.0629909,-106.8919456,"3475+56 Socorro, NM, USA",4.3,601,2
ChIJnb1S-JTKIYcRF71SCuMYZ8k,Buckhorn Tavern,33.91746129999999,-106.8691374,"W48J+X8 San Antonio, NM, USA",4.6,854,1
ChIJJR4FBLnKIYcRfcrMfWnUYwI,Arby's,34.0458672,-106.89187040000002,"24W5+87 Socorro, NM, USA",3.5,492,1
ChIJK0JlC4zKIYcRA4kY_k9D7dk,Sonic Drive-In,34.071980700000005,-106.8940071,"34C4+Q9 Socorro, NM, USA",3.4,792,1
ChIJxSYI-7jKIYcRmrJ_4TByrBI,Subway,34.06515660000001,-106.8923113,"3485+33 Socorro, NM, USA",4.3,315,1
ChIJhSnu0r_KIYcRjwKNKdL0buk,Yo Mama's Grill,34.0676323,-106.8932692,"3494+3M Socorro, NM, USA",4.4,710,2
ChIJN2f6NozKIYcR69d0erESJ7E,Little Caesars Pizza,34.06883659999999,-106.8933971,"3494+GJ Socorro, NM, USA",3.9,219,1
ChIJuQyeK1g2IIcRwMNi8D95VkQ,The Owl Bar & Cafe,33.9179973,-106.8676921,"W49J+5W San Antonio, NM, USA",4.4,941,1
ChIJNd4jaY_KIYcRdLcbSvvrH5w,Sofia's Kitchen & Burrito Tyme,34.068966700000004,-106.8939778,"3494+HC Socorro, NM, USA",4.3,1251,1
ChIJR4MsXorKIYcRnKZ2ErQ2wts,Frank & Lupe's El Sombrero,34.075377,-106.8918071,"34G5+57 Socorro, NM, USA",4.1,596,1
ChIJKc2LJbnKIYcRQK9S1DJcBiY,El Camino Restaurant & Lounge,34.06411740000001,-106.8928375,"3474+JV Socorro, NM, USA",4.2,1303,1
ChIJK0JlC4zKIYcRH4T8BwSQeQU,McDonald's,34.072237,-106.892963,"34C4+VR Socorro, NM, USA",3.5,1339,1
ChIJn75RJLnKIYcR6tjNDNqK1is,Blake's Lotaburger,34.06539229999999,-106.8928439,"3484+5V Socorro, NM, USA",4.0,525,1
ChIJ3fg1f5TKIYcRMHvK7DxvXtY,Domino's Pizza,34.0682811,-106.8933832,"3494+8J Socorro, NM, USA",4.0,253,1
ChIJ0-TOYlc2IIcRnhZ7w6XIZE0,San Antonio Crane,33.9170826,-106.8689811,"W48J+RC San Antonio, NM, USA",4.5,132,1
ChIJZR1WIpXKIYcRZvo7amPVgtM,Don Juan's Cocina,34.05733970000001,-106.8905843,"3445+WQ Socorro, NM, USA",4.4,153,1
ChIJ0fLElnmDI4cRKgaejlsUnCw,Subway,35.1833044,-107.8997629,"54M2+83 Milan, NM, USA",3.6,34,1
ChIJ6U0X5eOaI4cRe5Wa7X5lmqQ,Shell,35.127962100000005,-107.8280935,"45HC+5Q Grants, NM, USA",3.7,83,2
ChIJpQAcujqbI4cRo2uZ2f2aMBc,Surf Shack Pizza,35.1512267,-107.8449817,"5524+F2 Grants, NM, USA",4.4,348,1
ChIJE1IX5eOaI4cRCCELGdLm1ig,Subway,35.131983,-107.82783,"45JC+QV Grants, NM, USA",4.4,201,1
ChIJDeybL8iEI4cRKL0k_Sg8S4Q,Sonic Drive-In,35.15668679999999,-107.8679438,"544J+MR Grants, NM, USA",3.5,758,1
ChIJ9exKEiSbI4cRgNQ1WeximKA,El Cafecito,35.146232,-107.840755,"45W5+FM Grants, NM, USA",4.3,806,1
ChIJ4YQ0QxWbI4cRlbp4VvXH-UM,Taco Village,35.1615966,-107.833018,"5568+JQ Grants, NM, USA",4.3,401,1
ChIJz-q5PuyaI4cRyuI0jeDJCb4,Denny's,35.1263279,-107.8272891,"45GF+G3 Grants, NM, USA",3.8,832,1
ChIJnfxaOHqDI4cRTiMQ8iLd3OM,Kiva Cafe,35.18358449999999,-107.8983848,"54M2+CJ Milan, NM, USA",3.9,240,2
ChIJC72aKeKaI4cRcP7yxvET0iw,Asian Super Buffet,35.1301883,-107.8267403,"45JF+38 Grants, NM, USA",4.2,220,1
ChIJ1aF1ITCbI4cR4DDq1TGaj00,La Ventana Steak House,35.1503386,-107.8474366,"5523+42 Grants, NM, USA",4.2,358,2
ChIJkbc4eniDI4cRovu2dRHbvtI,Wow Diner,35.1801278,-107.9049978,"53JW+32 Milan, NM, USA",4.5,442,1
ChIJH3a-bSGbI4cRS1SSWdxkho0,Blake's Lotaburger,35.144354,-107.837286,"45V7+P3 Grants, NM, USA",4.2,646,1
ChIJHb-WA7iEI4cRlhFBrvICuxM,McDonald's,35.157565500000004,-107.870657,"545H+2P Grants, NM, USA",3.7,1399,1
ChIJMfvLNDCbI4cRaxSC_zypOW4,Pizza Hut,35.150589000000004,-107.8493875,"5522+66 Grants, NM, USA",3.5,290,1
ChIJC72aKeKaI4cRmYVPMr7-DYw,Taco Bell,35.1284363,-107.8269156,"45HF+96 Grants, NM, USA",3.5,464,1
ChIJB3NPbKIjcYgRZWwzSPnXlEQ,Subway,38.0892444,-88.5354878,"3FQ7+MR McLeansboro, IL, USA",4.3,72,1
ChIJf6mj4NLncIgRc7OvEY1AGX4,Subway,37.8085602,-88.43642969999998,"RH57+CC Eldorado, IL, USA",4.1,138,1
ChIJd9x0VnwHcYgR47LZRfJ1Go8,Subway,38.0832456,-88.1704809,"3RMH+7R Carmi, IL, USA",3.7,79,1
ChIJK790I8LDcIgRcsAjkAhA_pQ,Subway,37.73756819999999,-88.53246399999998,"PFQ9+22 Harrisburg, IL, USA",4.3,152,1
ChIJV4pcNK8od4gRBGoHikiSa-w,Subway,37.89765379999999,-88.9362574,"V3X7+3F West Frankfort, IL, USA",4.2,162,1
ChIJ-enhdjJscYgRVyor2tT5ffQ,Subway,38.3790443,-88.3665917,"9JHM+J9 Fairfield, IL, USA",4.2,114,1
ChIJg3eViFgld4gRZY7Pm4IP0Us,Subway,37.8173632,-88.94181859999998,"R385+W7 Johnston City, IL, USA",4.4,158,1
ChIJtekRr9S3dogR5FnxPgwg6Nw,Subway,38.31621120000001,-88.9041355,"838W+F8 Mount Vernon, IL, USA",4.3,178,1
ChIJpRpLglLcdogR_1dwyUhX0kc,Subway,38.0909666,-89.0545728,"3WRW+95 Sesser, IL, USA",4.1,69,1
ChIJ725Aqv-3dogRIQ7teuoRKms,Subway,38.312779600000006,-88.93981749999998,"8376+43 Mount Vernon, IL, USA",4.0,103,1
ChIJo_ZC1fy3dogRAXVERLrWf4U,Little Caesars Pizza,38.31486889999999,-88.9324798,"8379+W2 Mount Vernon, IL, USA",4.2,148,1
ChIJf-QUHUY6d4gRhfodTo9dCkU,17th Street Barbecue,37.74550120000001,-88.96588179999998,"P2WM+6J Marion, IL, USA",4.3,1362,2
ChIJ36s0ip8wd4gR221frAPO8C0,Little Caesars Pizza,37.73929,-88.94171000000001,"P3Q5+P8 Marion, IL, USA",4.0,187,1
ChIJNfGfI3M6d4gRvHYJvjggp6k,Subway,37.7389119,-88.946308,"P3Q3+HF Marion, IL, USA",4.2,95,1
ChIJ3Rt-7Uw6d4gR_8D6ZPi3Ki8,Fujiyama Japanese Steakhouse,37.7409653,-88.96777940000003,"P2RJ+9V Marion, IL, USA",4.3,270,2
ChIJ0QUH6sDDcIgRTCsDepGnmPw,Little Caesars Pizza,37.734497,-88.53417999999998,"PFM8+Q8 Harrisburg, IL, USA",4.0,91,1
ChIJ6ZsXVvXHdogRxhVB2JmVqeU,Jimmy John's,38.31131120000001,-88.96092800000002,"826Q+GJ Mount Vernon, IL, USA",3.9,143,1
ChIJCwU1JR6O8ogRt_Bv7KPA1CE,Subway,31.7607587,-84.4394489,"QH66+86 Dawson, GA, USA",4.0,128,1
ChIJCVIxQJKw8ogRuTDJ6U4pui8,Subway,31.765636,-84.79041009999997,"Q685+7R Cuthbert, GA, USA",4.2,100,1
ChIJu1zWFJaw8ogRtzC1fHbBCGE,Huddle House,31.76944139999999,-84.77029859999998,"Q69H+QV Cuthbert, GA, USA",3.7,436,1
ChIJEWLgIAtHjYgR9eeSg6RqeVY,Subway,31.874147000000008,-85.15384879999998,"VRFW+MF Eufaula, AL, USA",4.1,125,1
ChIJ-4YnT-pX8ogRPDiMc3Mw3q8,Subway,32.0653494,-84.2531666,"3P8W+4P Americus, GA, USA",4.5,136,1
ChIJh5MJFAlX8ogRa7_9vi3sBj0,Subway,32.0730884,-84.2194458,"3QFJ+66 Americus, GA, USA",4.2,179,1
ChIJP7AFUZ0o84gRrYBy0pveC9U,Subway,32.3083868,-84.7920771,"8655+95 Cusseta, GA, USA",4.3,95,1
ChIJG-EqFZaw8ogRkbpGbVAQLec,Church's Chicken,31.76919139999999,-84.7708943,"Q69H+MJ Cuthbert, GA, USA",3.5,169,1
ChIJ7XA72YJHjYgROhuKVTiz5fM,Little Caesars Pizza,31.88840900000001,-85.1447457,"VVQ4+94 Eufaula, AL, USA",3.6,210,1
ChIJ4VcYTuWR8ogRfSRffahhQYE,Shell,31.7693099,-84.4477452,"QH92+PW Dawson, GA, USA",3.3,8,2
ChIJRViTJR6O8ogRGsifVTf6A10,Wayne's Restaurant & Grill,31.7609174,-84.440173,"QH65+9W Dawson, GA, USA",4.2,178,1
ChIJQ8GEJwtHjYgRx78bl8_UT1w,McDonald's,31.8770827,-85.1511723,"VRGX+RG Eufaula, AL, USA",3.5,1347,1
ChIJ8w8XnX4o84gR6txac5G0aAQ,Four Winds,32.3123541,-84.7388611,"8766+WF Cusseta, GA, USA",4.2,140,1
ChIJ5ZGTNhVX8ogRBpXkMfcCX70,Ruby Tuesday,32.070074,-84.20834599999998,"3QCR+2M Americus, GA, USA",3.8,526,2
ChIJVz-MF4g4jYgRucG7lauc8Pg,Circle K,31.9130339,-85.14905499999998,"WV72+69 Eufaula, AL, USA",3.8,6,1
ChIJKQvhq3s4jYgREMZT9VOiG_0,Subway,31.9113971,-85.14930210000001,"WV62+H7 Eufaula, AL, USA",3.8,143,1
ChIJdzrlIAtHjYgRzmQW5HT5UK8,Hartz Krispy Chicken,31.878255100000004,-85.1485441,"VVH2+8H Eufaula, AL, USA",4.4,231,1
ChIJB5DXF6XtL1MR6rcKGbFFdl4,Baker Club,46.3688016,-104.2770837,"9P9F+G5 Baker, MT, USA",4.6,35,1
ChIJJ42seqTtL1MReNAv6rXvWik,Heiser's Bar & Casino,46.36862949999999,-104.275775,"9P9F+FM Baker, MT, USA",4.6,123,2
ChIJm-nZQqTtL1MRnAdT2GrVJkg,Corner Bar,46.36888889999999,-104.2758333,"9P9F+HM Baker, MT, USA",4.6,104,2
ChIJB4-lctXSMVMRTz6-7Jue_S0,Wagon Wheel Cafe,45.8908628,-104.5475853,"VFR2+8X Ekalaka, MT, USA",4.5,75,1
ChIJ7_mUGyNezEwRUcMJ3vLCeq8,Subway,44.6615098,-75.0264203,"MX6F+JC Potsdam, NY, USA",3.3,9,1
ChIJNWPBSLhgzEwRhCxJISYcJpY,Mama Lucia,44.670925200000006,-74.9900878,"M2C5+9X Potsdam, NY, USA",4.1,250,2
ChIJ7UF7nsT1zEwRRx4v2ZtKNqY,Subway,44.5996916,-75.14606409999998,"HVX3+VH Canton, NY, USA",4.1,65,1
ChIJZabAeH0VzEwRKfVkKzcYkOo,Subway,44.92222679999999,-74.8778444,"W4CC+VV Massena, NY, USA",4.0,6,1
ChIJRQ-AecdgzEwRI3GGuZrkT50,Cactus Grill & Cantina,44.6696393,-74.9882468,"M296+VP Potsdam, NY, USA",4.1,482,2
ChIJjzEEvllazEwReyUeFXhvnlM,Ole Smokehouse,44.7369614,-75.1463318,"PVP3+QF Madrid, NY, USA",4.5,241,2
ChIJeTrygktnzEwRgVE1AnKdBGo,Subway,44.6841036,-74.98662379999998,"M2M7+J9 Potsdam, NY, USA",4.3,78,1
ChIJsdgXEyo-zEwRwW3criHwWjo,An Italian Affair,44.9352258,-74.87204009999998,"W4PH+35 Massena, NY, USA",4.5,507,2
ChIJuzmSlMdgzEwROBUDNErIX68,Jreck Subs,44.6707015,-74.9871345,"M2C7+74 Potsdam, NY, USA",4.3,222,1
ChIJpZwT42NuzEwRGHVb-Aal-dg,Stewart's Shops,44.79493999999999,-74.78716999999997,"Q6V7+X4 Winthrop, Brasher Falls-Winthrop, NY, USA",4.7,7,1
ChIJ3bAKaN9hzEwRdeBnSk6uDYo,Jake's on the Water,44.605333400000006,-74.9772282,"J24F+44 Potsdam, NY, USA",4.5,453,3
ChIJTe7fSihhzEwRFXi1eVPIIzU,Tim Hortons,44.6704146,-74.96179099999998,"M2CQ+57 Potsdam, NY, USA",4.2,174,1
ChIJ5f05V79gzEwRX7wDy5f9Ahs,Stewart's Shops,44.66695,-74.99061999999998,"M285+QQ Potsdam, NY, USA",4.6,16,2
ChIJD59zmcdgzEwRSwTXoZDHo-w,3 Bears Gluten Free Bakery and Cafe,44.6701693,-74.98705240000002,"M2C7+35 Potsdam, NY, USA",4.6,125,2
ChIJy_aTP-s6VEARRU39C0AG5NA,1/2 Ton's Bar & Grill,44.679668,-74.98740090000003,"M2H7+V2 Potsdam, NY, USA",4.2,208,2
ChIJQ4Gf8Y4IR4YRZeZgx5O-lWs,Subway,30.7234778,-95.5477115,"PFF2+9W Huntsville, TX, USA",3.9,26,1
ChIJGUhtuzEGR4YRhWnT3RfARfQ,Little Caesars Pizza,30.7164365,-95.5710737,"PC8H+HH Huntsville, TX, USA",3.8,191,1
ChIJy173gZAIR4YR7dDsz2gXUaw,Subway,30.7167897,-95.55121020000001,"PC8X+PG Huntsville, TX, USA",3.2,52,1
ChIJZ4RgqjrfR4YRZJ6r4POZs64,Subway,31.5046648,-95.4762811,"GG3F+VF Grapeland, TX, USA",4.2,119,1
ChIJpd5_FiUGR4YRSvtAJSHMxZ0,Starbucks,30.71732,-95.570774,"PC8H+WM Huntsville, TX, USA",4.1,932,2
ChIJrR2xXyDDR4YRZfPY_KO45ek,Subway,31.31911920000001,-95.4357398,"8H97+JP Crockett, TX, USA",4.0,71,1
ChIJX9Th170IR4YRJHhi66pdi8Y,Domino's Pizza,30.7070253,-95.54560959999999,"PF43+RQ Huntsville, TX, USA",4.1,271,1
ChIJAwgUsiUGR4YR1UEqaHLCuM8,Chili's Grill & Bar,30.7190581,-95.57202459999999,"PC9H+J5 Huntsville, TX, USA",4.1,1071,2
ChIJ_T66cXK_R4YRJTsr9V9NByw,Firehouse Pizza,31.128991,-95.445551,"4HH3+HQ Lovelady, TX, USA",4.4,109,1
ChIJlUeDkSUGR4YRSpNF7O6qQt4,Subway,30.7179972,-95.573412,"PC9G+5J Huntsville, TX, USA",4.2,178,1
ChIJ-ZqAlwOYR4YRWR7U6wS2J-w,Thai Barn,30.9629982,-95.3876198,"XJ76+5X Trinity, TX, USA",4.9,93,1
ChIJQ9lAMBWYR4YRAQ7tge_5W9g,Trinity Cafe',30.9457185,-95.3750069,"WJWF+7X Trinity, TX, USA",4.4,487,1
ChIJ2QkVFR_DR4YRfxPPiq59paM,TX Burger,31.320931400000006,-95.4375512,"8HC6+9X Crockett, TX, USA",4.3,465,2
ChIJSU4IIijDR4YRDnd4-Wv7hW0,The Original Tata's Tex-Mex,31.320811,-95.4362298,"8HC7+8G Crockett, TX, USA",3.8,538,2
ChIJmagzwynDR4YRXOCbPE-dUns,McDonald's,31.323389,-95.436526,"8HF7+99 Crockett, TX, USA",3.8,530,1
ChIJH-kf0hWYR4YRGTYiztgoSAo,McDonald's,30.9378376,-95.37593199999999,"WJQF+4J Trinity, TX, USA",3.3,779,1
ChIJH3z40RWYR4YR1DGqehNYXJA,Circle K,30.9323276,-95.37489709999998,"WJJG+W2 Trinity, TX, USA",2.9,12,1
ChIJlSF99-ehR4YR7pn6aWNn4-I,Circle K,30.8532228,-95.4023838,"VH3X+72 Riverside, TX, USA",3.7,9,1
ChIJFwDY31-fR4YR4eoWemtUzo0,Subway,30.852442600000003,-95.4029932,"VH2W+XR Riverside, TX, USA",4.2,92,1
ChIJXahb8-ehR4YRZXN9agTsPiA,Shell,30.84895869999999,-95.4061358,"RHXV+HG Riverside, TX, USA",3.9,25,2
ChIJY16lgTMR24gRC6HHprUd59A,Subway,26.4364623,-81.77727270000003,"C6PF+H3 Estero, FL, USA",4.0,126,1
ChIJXcmR7Qk824gRBAZE-WEmS3o,Doc Ford's Rum Bar & Grille - Ft. Myers Beach,26.4590358,-81.9522628,"F25X+J3 Fort Myers Beach, FL, USA",4.6,4252,2
ChIJ0aBgjjYR24gR8hVHsBoGTSY,Ford's Garage,26.4384135,-81.77249839999998,"C6QH+92 Estero, FL, USA",4.5,2334,2
ChIJRVnBUdg-24gRimXc-cepCOA,Sakura Chinatown,26.5192987,-81.93942829999997,"G396+P6 Fort Myers, FL, USA",4.0,125,1
